0.0,0,0
0.101,1,0
0.203,0,0
0.305,1,0
0.406,0,0.508
0.61,0,0
0.711,1,0
0.813,1,0
0.915,0,0
1.016,1,0
1.118,0,0
1.22,0,0
1.322,1,0
1.423,0,0
1.525,1,0
1.627,0,0
1.728,1,0
1.83,0,0
1.932,1,0
2.033,0,2.135
2.237,0,0
2.338,1,0
2.44,1,0
2.542,0,0
2.644,1,0
2.745,0,0
2.847,0,0
2.949,1,0
3.05,0,0
3.152,1,0
3.254,0,0
3.355,1,0
3.457,0,0
3.559,1,0
3.661,0,3.762
3.864,0,0
3.966,1,0
4.067,1,0
4.169,0,0
4.271,1,0
4.372,0,0
4.474,0,0
4.576,1,0
4.677,0,0
4.779,1,0
4.881,0,0
4.983,1,0
5.084,0,0
5.186,1,0
5.288,0,5.389
5.491,0,0
5.593,1,0
5.694,1,0
5.796,0,0
5.898,1,0
6.0,0,0
6.101,0,0
6.203,1,0
6.305,0,0
6.406,1,0
6.508,0,0
6.61,1,0
6.711,0,0
6.813,1,0
6.915,0,7.016
7.118,0,0
7.22,1,0
7.322,1,0
7.423,0,0
7.525,1,0
7.627,0,0
7.728,0,0
7.83,1,0
7.932,0,0
8.033,1,0
8.135,0,0
8.237,1,0
8.338,0,0
8.44,1,0
8.542,0,8.644
8.745,0,0
8.847,1,0
8.949,1,0
9.05,0,0
9.152,1,0
9.254,0,0
9.355,0,0
9.457,1,0
9.559,0,0
9.661,1,0
9.762,0,0
9.864,1,0
9.966,0,0
10.067,1,0
10.169,0,10.271
10.372,0,0
10.474,1,0
10.576,1,0
10.677,0,0
10.779,1,0
10.881,0,0
10.983,0,0
11.084,1,0
11.186,0,0
11.288,1,0
11.389,0,0
11.491,1,0
11.593,0,0
11.694,1,0
11.796,0,11.898
12.0,0,0
12.101,1,0
12.203,1,0
12.305,0,0
12.406,1,0
12.508,0,0
12.61,0,0
12.711,1,0
12.813,0,0
12.915,1,0
13.016,0,0
13.118,1,0
13.22,0,0
13.322,1,0
13.423,0,13.525
13.627,0,0
13.728,1,0
13.83,1,0
13.932,0,0
14.033,1,0
14.135,0,0
14.237,0,0
14.338,1,0
14.44,0,0
14.542,1,0
14.644,0,0
14.745,1,0
14.847,0,0
14.949,1,0
15.05,0,15.152
15.254,0,0
15.355,1,0
15.457,1,0
15.559,0,0
15.661,1,0
15.762,0,0
15.864,0,0
15.966,1,0
16.067,0,0
16.169,1,0
16.271,0,0
16.372,1,0
16.474,0,0
16.576,1,0
16.677,0,16.779
16.881,0,0
16.983,1,0
17.084,1,0
17.186,0,0
17.288,1,0
17.389,0,0
17.491,0,0
17.593,1,0
17.694,0,0
17.796,1,0
17.898,0,0
18.0,1,0
18.101,0,0
18.203,1,0
18.305,0,18.406
18.508,0,0
18.61,1,0
18.711,1,0
18.813,0,0
18.915,1,0
19.016,0,0
19.118,0,0
19.22,1,0
19.322,0,0
19.423,1,0
19.525,0,0
19.627,1,0
19.728,0,0
19.83,1,0
19.932,0,20.033
20.135,0,0
20.237,1,0
20.338,1,0
20.44,0,0
20.542,1,0
20.644,0,0
20.745,0,0
20.847,1,0
20.949,0,0
21.05,1,0
21.152,0,0
21.254,1,0
21.355,0,0
21.457,1,0
21.559,0,21.661
21.762,0,0
21.864,1,0
21.966,1,0
22.067,0,0
22.169,1,0
22.271,0,0
22.372,0,0
22.474,1,0
22.576,0,0
22.677,1,0
26.033,1,26.644
26.033,0,0
26.135,0,0
26.237,0,0
26.338,0,0
26.44,0,0
26.542,0,0
26.644,0,27.254
26.745,1,0
26.847,1,0
26.949,1,0
27.05,1,0
27.152,1,0
27.254,1,27.661
27.355,0,0
27.457,0,0
27.559,0,0
27.661,0,28.067
27.762,1,0
27.864,1,0
27.966,1,0
28.067,1,28.474
28.169,0,0
28.271,0,0
28.372,0,0
28.474,0,28.881
28.576,1,0
28.677,1,0
28.779,1,0
28.881,1,29.186
28.983,0,0
29.084,0,0
29.186,0,0
29.288,1,30.101
29.288,0,0
29.389,0,0
29.491,0,0
29.593,0,0
29.694,0,0
29.796,0,0
29.898,0,0
30.0,0,0
30.101,0,30.508
30.203,1,0
30.305,1,0
30.406,1,0
30.508,1,30.915
30.61,0,0
30.711,0,0
30.813,0,0
30.915,0,31.22
31.016,1,0
31.118,1,0
31.22,1,0
31.322,0,31.627
31.322,1,0
31.423,1,0
31.525,1,0
31.627,1,0
31.728,1,32.033
31.728,0,0
31.83,0,0
31.932,0,0
32.033,0,0
32.135,1,32.44
32.135,0,0
32.237,0,0
32.338,0,0
32.44,0,0
32.542,1,33.152
32.542,0,0
32.644,0,0
32.745,0,0
32.847,0,0
32.949,0,0
33.05,0,0
33.152,0,33.762
33.254,1,0
33.355,1,0
33.457,1,0
33.559,1,0
33.661,1,0
33.762,1,34.169
33.864,0,0
33.966,0,0
34.067,0,0
34.169,0,34.576
34.271,1,0
34.372,1,0
34.474,1,0
34.576,1,34.983
34.677,0,0
34.779,0,0
34.881,0,0
34.983,0,35.389
35.084,1,0
35.186,1,0
35.288,1,0
35.389,1,35.694
35.491,0,0
35.593,0,0
35.694,0,0
35.796,1,37.016
35.796,0,0
35.898,0,0
36.0,0,0
36.101,0,0
36.203,0,0
36.305,0,0
36.406,0,0
36.508,0,0
36.61,0,0
36.711,0,0
36.813,0,0
36.915,0,0
37.016,0,37.22
37.118,1,0
37.22,1,37.423
37.322,0,0
37.423,0,38.237
37.525,1,0
37.627,1,0
37.728,1,0
37.83,1,0
37.932,1,0
38.033,1,0
