79.06,0,79.41
79.41,1,79.59
79.59,2,79.94
79.94,2,80.38
80.47,1,80.82
80.82,0,81.35
81.35,0,81.62
81.71,1,82.59
82.59,1,83.12
83.12,1,83.29
83.29,2,83.47
83.47,1,83.91
84,0,84.35
84.35,0,84.88
84.88,1,85.24
85.24,0,85.76
85.76,1,86.12
86.12,2,87.88
87.88,2,88.24
88.24,1,88.59
88.59,2,88.94
88.94,1,89.29
89.29,0,89.65
89.65,1,91.06
91.06,1,91.24
91.24,2,91.41
91.41,2,91.76
91.76,2,92.12
92.12,2,92.47
92.47,2,92.74
92.82,1,93.18
93.18,1,94.94
96.71,0,98.47
168.36,0,168.71
168.71,1,168.89
168.89,2,169.24
169.24,2,169.68
169.77,1,170.12
170.12,0,170.65
170.65,0,170.92
171.01,1,171.89
171.89,1,172.42
172.42,1,172.59
172.59,2,172.77
172.77,1,173.21
173.30,0,173.65
173.65,0,174.18
174.18,1,174.54
174.54,0,175.06
175.06,1,175.42
175.42,2,177.18
177.18,2,177.54
177.54,1,177.89
177.89,2,178.24
178.24,1,178.59
178.59,0,178.95
178.95,1,180.36
180.36,1,180.54
180.54,2,180.71
180.71,2,181.06
181.06,2,181.42
181.42,2,181.77
181.77,2,182.04
182.12,1,182.48
182.48,1,184.24
186,0,187.77
204.88,2,205.05
205.05,1,205.23
205.23,0,205.41
205.41,1,205.58
205.58,2,205.63
205.76,2,205.95
205.95,1,206.12
206.12,0,206.30
206.30,1,206.47
206.47,1,206.65
206.65,0,206.83
206.82,2,207.00
207.00,1,207.17
207.17,0,207.35
207.35,1,207.53
207.53,2,207.57
207.70,2,207.88
207.88,1,208.06
208.06,0,208.23
208.23,1,208.41
208.41,2,208.58
208.58,1,208.76
208.93,2,209.10
209.10,1,209.28
209.28,0,209.46
209.46,1,209.63
209.63,2,209.68
209.81,2,210.00
210.00,1,210.17
210.17,0,210.35
210.35,1,210.52
210.52,1,210.70
210.70,2,210.88
210.87,2,211.05
211.05,1,211.22
211.22,0,211.40
211.40,1,211.58
211.58,2,211.62
211.75,2,211.93
211.93,1,212.11
212.11,0,212.28
212.28,1,212.46
212.46,2,212.63
212.63,1,212.81
213.00,0,213.17
213.17,0,213.35
213.35,1,213.53
213.53,1,213.70
213.70,2,213.75
213.88,2,215.64
216.00,1,216.35
216.35,1,216.70
216.70,0,216.88
217.06,0,217.23
217.23,0,217.41
217.41,1,217.59
217.59,1,217.76
217.76,2,217.81
217.94,2,219.00
219.00,2,220.06
220.06,1,220.41
220.41,1,220.76
221.12,0,221.29
221.29,0,221.47
221.47,1,221.65
221.65,1,221.82
221.82,2,221.87
222.00,2,223.76
224.12,1,224.47
224.47,1,224.82
224.82,0,225.00
225.18,0,225.35
225.35,0,225.53
225.53,1,225.71
225.71,1,225.88
225.88,2,225.93
226.06,2,227.12
227.12,2,228.18
228.18,1,228.53
228.53,1,228.88
229.24,0,229.41
229.41,0,229.59
229.59,1,229.77
229.77,1,229.94
229.94,2,229.99
230.12,2,231.88
232.24,1,232.59
232.59,1,232.94
232.94,0,233.12
233.30,0,233.47
233.47,0,233.65
233.65,1,233.83
233.83,1,234.00
234.00,2,234.05
234.18,2,235.24
235.24,2,236.30
236.30,1,236.65
236.65,1,237.00
237.36,0,237.53
237.53,0,237.71
237.71,1,237.89
237.89,1,238.06
238.06,2,238.11
238.24,2,240.00
240.36,1,240.71
240.71,1,241.06
241.06,0,241.24
241.42,0,241.59
241.59,0,241.77
241.77,1,241.95
241.95,1,242.12
242.12,2,242.17
242.30,2,243.36
243.36,2,244.42
244.42,1,244.77
244.77,1,245.12
