25.41,0,0
25.94,0,0
26.12,1,0
26.29,1,0
26.47,0,0
26.65,0,0
26.82,0,0
27,1,0
27.18,1,0
27.26,1,0
27.35,1,0
27.53,0,0
27.71,1,0
27.88,0,0
28.24,1,0
28.41,0,0
28.59,1,0
28.76,0,0
28.94,0,0
29.12,0,0
29.21,0,0
29.29,0,0
29.47,0,0
29.65,1,0
29.82,0,0
30,1,0
30.18,1,0
30.35,0,0
30.53,0,0
30.71,0,0
30.93,1,0
31.06,1,0
31.15,1,0
31.24,1,0
31.41,0,0
31.59,1,0
31.76,0,0
31.94,1,0
32.12,1,0
32.29,0,0
32.47,1,0
32.65,0,0
32.82,0,0
33,1,0
33.18,0,0
33.35,1,0
33.53,0,0
33.71,1,0
33.88,0,0
34.06,0,0
34.23,1,0
34.41,0,0
34.59,1,0
34.76,1,0
34.94,0,0
35.12,0,0
35.29,0,0
35.47,0,0
35.65,0,0
35.74,0,0
35.82,1,0
36,0,0
36.18,1,0
36.35,0,0
36.53,1,0
36.71,1,0
36.88,0,0
37.06,1,0
37.23,0,0
37.41,1,0
37.59,1,0
37.68,1,0
37.76,0,0
37.94,0,0
38.12,1,0
38.29,0,0
38.47,1,0
38.65,1,0
38.82,0,0
39,0,0
39.18,0,0
39.35,0,0
39.53,0,0
39.62,0,0
39.71,1,0
39.88,0,0
40.06,1,0
40.23,0,0
40.41,1,0
40.59,1,0
40.76,0,0
40.94,1,0
41.12,0,0
41.29,1,0
41.47,1,0
41.56,1,0
41.65,0,0
41.82,0,0
42,1,0
42.18,0,0
42.35,1,0
42.53,1,0
42.71,0,0
42.88,0,0
43.06,0,0
43.24,0,0
43.41,0,0
43.50,0,0
43.59,1,0
43.76,0,0
43.94,1,0
44.12,0,0
44.29,1,0
44.47,1,0
44.65,0,0
44.82,1,0
45,0,0
45.18,1,0
45.35,1,0
45.44,1,0
45.53,0,0
45.71,0,0
45.88,1,0
46.06,0,0
46.23,1,0
46.41,1,0
46.59,0,0
46.76,0,0
46.94,0,0
47.12,0,0
47.29,0,0
47.38,0,0
47.47,1,0
47.65,0,0
47.82,1,0
48,0,0
48.18,1,0
48.35,1,0
48.53,0,0
48.71,1,0
48.88,0,0
49.06,1,0
49.24,1,0
49.32,1,0
49.41,0,0
49.59,0,0
49.76,1,0
49.94,0,0
50.12,1,0
50.29,1,0
50.47,0,0
50.65,0,0
50.82,0,0
51,0,0
51.18,0,0
51.26,0,0
51.35,1,0
51.53,0,0
51.71,1,0
51.88,0,0
52.06,1,0
52.23,1,0
52.41,0,0
52.59,1,0
52.76,0,0
52.94,1,0
53.12,1,0
53.21,1,0
53.29,0,0
53.47,0,0
53.65,1,0
53.82,0,0
54,1,0
54.18,1,0
54.35,0,0
54.53,0,0
54.71,0,0
54.88,0,0
55.06,0,0
55.15,0,0
55.23,1,0
55.41,0,0
55.59,1,0
55.76,0,0
55.94,1,0
56.12,1,0
56.29,0,0
56.47,1,0
56.65,0,0
56.82,1,0
57,1,0
57.09,1,0
57.18,0,0
57.35,0,0
57.53,1,0
57.71,0,0
57.88,1,0
58.06,1,0
58.23,0,0
58.41,0,0
58.59,0,0
58.76,0,0
58.94,0,0
59.03,0,0
59.12,1,0
59.29,0,0
59.47,1,0
59.65,0,0
59.82,1,0
60,1,0
60.18,0,0
60.35,1,0
60.53,0,0
60.71,1,0
60.88,1,0
60.97,1,0
61.06,0,0
61.23,0,0
61.41,1,0
61.59,0,0
61.94,1,0
62.12,0,0
62.29,0,0
62.47,0,0
62.65,0,0
62.82,0,0
62.91,0,0
63,1,0
63.18,0,0
63.35,1,0
63.53,0,0
63.71,1,0
63.88,1,0
64.06,0,0
64.23,1,0
64.41,0,0
64.59,1,0
64.76,1,0
64.85,1,0
64.94,1,0
65.12,0,0
65.29,1,0
65.47,0,0
65.65,1,0
65.82,1,0
66,0,0
66.18,1,0
66.35,1,0
66.53,0,0
66.71,1,0
66.88,0,0
67.06,1,0
67.24,0,0
67.41,1,0
67.59,1,0
67.76,0,0
67.94,1,0
68.12,0,0
68.29,0,0
68.47,1,0
68.65,0,0
68.82,1,0
69,0,0
69.18,1,0
69.35,1,0
69.53,0,0
69.71,1,0
69.88,1,0
70.06,0,0
70.24,1,0
70.41,0,0
70.59,1,0
70.76,0,0
70.94,1,0
71.12,1,0
71.29,0,0
71.47,1,0
71.65,1,0
71.82,0,0
72,1,0
72.18,0,0
72.35,1,0
72.53,0,0
72.71,1,0
72.88,1,0
73.06,0,0
73.24,1,0
73.41,1,0
73.59,0,0
73.76,1,0
73.94,0,0
74.12,1,0
74.29,0,0
74.47,1,0
74.65,1,0
74.82,0,0
75,1,0
75.18,1,0
75.35,0,0
75.53,1,0
75.71,0,0
75.88,1,0
76.06,0,0
76.24,1,0
76.41,1,0
76.59,0,0
76.76,1,0
76.94,1,0
77.12,0,0
77.29,1,0
77.47,0,0
77.65,1,0
