6.508,0,8.135
8.135,1,8.949
8.949,2,9.762
9.762,0,11.389
11.389,1,12.203
12.203,2,13.016
19.525,0,21.152
21.152,1,21.966
21.966,2,22.779
22.779,0,24.406
24.406,1,25.22
25.22,2,26.033
26.033,0,26.644
26.644,2,27.254
27.254,1,27.661
27.661,0,28.067
28.067,1,28.474
28.474,2,28.881
28.881,0,29.288
29.288,1,29.898
30.101,2,30.508
30.508,0,30.915
30.915,1,31.322
31.322,2,31.728
31.728,1,32.135
32.135,2,32.542
32.542,0,33.152
33.152,1,33.762
33.762,2,34.169
34.169,0,34.576
34.576,1,34.983
34.983,2,35.389
35.389,1,35.796
35.796,0,37.016
37.016,2,37.22
37.22,1,37.423
37.423,0,38.237
38.237,1,38.644
38.644,2,39.05
39.05,0,39.661
39.661,2,40.271
40.271,1,40.677
40.677,0,41.084
41.084,1,41.491
41.491,2,41.898
41.898,0,42.305
42.305,1,42.915
43.118,2,43.525
43.525,0,43.932
43.932,1,44.338
44.338,2,44.745
44.745,1,45.152
45.152,2,45.559
45.559,0,46.169
46.169,1,46.779
46.779,2,47.186
47.186,0,47.593
47.593,1,48.0
48.0,2,48.406
48.406,1,48.813
48.813,0,50.033
50.033,2,50.237
50.237,1,50.44
50.44,0,51.254
51.254,1,51.661
51.661,2,52.067
52.067,0,53.694
53.694,1,53.898
53.898,2,54.101
54.101,1,54.305
54.305,0,54.508
54.508,2,54.711
54.711,0,54.915
54.915,1,55.118
55.118,2,55.322
55.322,0,56.135
56.135,1,56.949
56.949,2,57.355
57.355,1,57.762
57.762,0,58.169
58.169,1,58.576
58.576,0,60.203
60.406,2,60.61
60.61,1,60.813
60.813,0,61.016
61.016,1,61.22
61.22,0,61.423
61.423,2,61.627
61.627,1,61.83
61.83,0,63.254
63.254,1,63.355
63.355,0,63.457
63.457,1,65.084
66.711,1,66.915
66.915,2,67.118
67.118,1,67.322
67.322,0,67.525
67.525,2,67.728
67.728,0,67.932
67.932,1,68.135
68.135,2,68.338
68.338,0,69.152
69.152,1,69.966
69.966,2,70.372
70.372,1,70.779
70.779,0,71.186
71.186,1,71.593
71.593,0,73.22
73.423,2,73.627
73.627,1,73.83
73.83,0,74.033
74.033,1,74.237
74.237,0,74.44
74.44,2,74.644
74.644,1,74.847
74.847,0,76.271
76.271,1,76.372
76.372,0,76.474
76.474,1,78.101
78.101,0,79.322
79.322,2,79.728
79.728,0,80.135
80.135,1,80.542
80.542,0,80.949
80.949,2,81.355
81.355,0,81.966
81.966,2,82.983
83.186,2,83.389
83.389,1,83.593
83.593,0,83.796
83.796,1,84.0
84.0,0,84.203
84.203,1,84.406
84.406,2,84.61
84.61,0,85.83
85.83,2,86.237
86.237,0,86.644
86.644,1,87.05
87.05,0,87.457
87.457,2,87.661
87.661,1,89.491
89.491,0,90.711
91.118,0,92.338
92.338,2,92.745
92.745,0,93.152
93.152,1,93.559
93.559,0,93.966
93.966,2,94.372
94.372,0,94.983
94.983,2,96.0
96.203,2,96.406
96.406,1,96.61
96.61,0,96.813
96.813,1,97.016
97.016,0,97.22
97.22,1,97.423
97.423,2,97.627
97.627,0,98.847
98.847,2,99.254
99.254,0,99.661
99.661,1,100.067
100.067,0,100.474
100.474,2,100.677
100.677,1,102.508
102.508,0,103.728
104.135,0,104.542
104.542,1,104.644
104.644,0,104.745
104.745,1,104.847
104.847,0,104.949
104.949,1,105.05
105.05,0,105.152
105.152,1,105.254
105.254,0,105.355
105.355,2,105.661
105.661,1,105.711
105.711,2,105.762
105.762,0,106.067
106.067,2,106.118
